user_name,tweets
Abdullah Bin Ameen,"اوئے غدار تیری ضرورت نہیں جواب دینے کے لئے 

میری پیاری فوج کافی ہے بھارت اور پاکستان کے تمام دشمنوں کے لئے 

#پاکستان_زندہ_باد 
#پاکستان 
#Pakistan #PakistanArmy"
رضی شاہ جی,"Quote Tweet
Raja Kabeer ™
@kabeerraja786
 · Oct 30
لیگی لیڈران میں یہ جرات پیدا ہوچکی ہے کہ وہ پرائم ٹائم میں ترجمان پاک فوج بیانات کو غیرضروری دہرا معیار اور سیاسی کہ رہے ہیں جبکہ ماضی میں کوئی سوچ بھی نہیں سکتا تھا کہ مقدس گائے کی بات کو رد کیا جاسکے
قوم لیڈران کے ساتھ ساتھ نوازشریف کا شکریہ ادا کرتی ہےجس نے خوف کا بت تروڑ دیا"
Sabir Ali Saami,انڈین طیارہ گرانا اور ابھینندن کو پکڑنا پاک فوج کا بہت بڑا کارنامہ ہے جس پر ہر پاکستانی فخر کرتا ہے،باقی ایاز صادق جیسے ہر کوٹھے پر ہزاروں پیدا ہوتے ہیں،لیکن حسن صدیقی جیسا بیٹا ماں کبھی کبھی پیدا کرتی ہے۔ہمیں اپنی فوج پر فخر ہے.
Kamran Yousaf,"Quote Tweet
Geo News Urdu
@geonews_urdu
 · Oct 31
بھارت اپنے ناپاک عزائم میں کبھی کامیاب نہیں ہوگا، ایازصادق"
Masood Ahmad Qureshi,"آپ یہ پول کروا کہ فوج کو 
1 - سیاست میں حصہ لینا چاہئے
2-  یا دفاع پر توجہ رکھنی چاہئے"
Riaz Hussain Awan,"جب ٹانگیں سلامت ہوں تو 27 فروری پر فخر کیا جاتاھےاور جب کانپ رہی ہوں تو 10سال کا معاہدہ کرکےجدہ بھاگا جاتاھے
 میری فوج میرا فخر"
Adam,"Quote Tweet
Gharidah Farooqi
@GFarooqi
 · Oct 31
لاہور سے ابھی ایک دوست نے یہ تصاویر بھیجیں۔ ایاز صادق کے حلقے NA129 شملہ پہاڑی پریس کلب کے قریب محبِّ وطن عنوان کے نام سے نامعلوم پاکستانیوں نے یہ پوسٹر بینرز لگوا دیے ہیں۔ ایاز صادق کا بیان ہر لحاظ سے بالکل غلط تھا لیکن یہ حرکات بھی کسی طور مناسب نہیں کہی جا سکتیں۔ بالکل غلط۔"
Muhammad Ali,"پیاری پاک فوج  ۔۔سلام
آپجسطرح کی سیاستدیکھ رہے ہیں ۔اسکا خاتمہ انتہاءی جلدی ضروری ہے، ابہی انہوں نے انتہاءی خطرناک صورتحال بنا دی ہے۔"
Dr.Waqar Warraich,کنجرہ قوم پاک فوج دے نال کھڑی اے
پاکستانی سولین,کاش کے ٓاین توڑنے پر بھی فوج میں اسی طرح کا غم اور غصہ پایا جائے۔ کاش کہ کشمیر کو بیچنے پر بھی فوج میں غم پایا جائے۔ کاش کہ ہزاروں مسلمان پاکستانیوں کو تشدد کر کے قتل کرنے پر بھی غصہ پایا جائے۔ مگر فوج پاکستان کی عوام کو انسان اور شہری ہی نہیں سمجھتے۔
Sabir Ali Saami,"انڈین طیارہ گرانا اور ابھی نندن کو پکڑنا پاک فوج کا بہت بڑا کارنامہ ہے جس پر ہر پاکستانی فخر کرتا ہے،باقی ایاز صادق جیسے ہر کوٹھے پر ہزاروں پیدا ہوتے ہیں،لیکن حسن صدیقی جیسا بیٹا ماں کبھی کبھی پیدا کرتی ہے،ہمیں اپنی فوج پر فخر ہے.
تم لوگ اس چائے کو بھول گئے ہو شاید.!"
muhammad akram,میں تاریخ دان کی تاریخ کو اسی لیے نہیں مانتا ہوں ۔ ہماری فوج اور انٹیلیجنس ایجنسیوں کے بارے پوچھنا تو روس ۔ امریکہ سے پوچھو ۔ انڈیا ہمارے لیول ہے ہی نہیں ۔ 27 فروری تو سرینج کی ایک سوئی تھی آپریشن ابھی باقی ہے ۔ جب مودی افورڈ کرے ہم تیارے ہیں
Bukhari...!!!,ایاز صادق کے بیان کا فوج یا ریاست سے کیا ترلق ہے۔ اُس نے تو شاہ محمود قریشی کی بات کی ہے۔ پاک فوج کا تو کہیں ذکر بھی نہیں کیا۔
Dawood khan Sherani,"faridoon khplwak
 and 9 others"
Hussain M,"Quote Tweet
انصافی جانبازم
@Ijazbhuttaa
 · Oct 31
یہ ٹانگیں کٹ تو سکتی ہیں کانپ نہیں سکتیں"
جواد یار ابن حوا,یہ لگتا ہے انڈیا کی فوج کا کہہ رہا ہے
Ishtiaq ahmad,"Quote Tweet
Abdul Aleem Khan
@aleemkhan_pti
 · Oct 31
ایازصادق جیسےمیرجعفراورمیرصادق کی شرمناک حرکت کی وجہ سےتاریخی شکست کےباوجودآج بھارت خوشی کےشادیانےبجارہاہے۔وہ بھارت جواپنی خفت مٹانےکیلیےاپنی شکست رافیل طیاروں کےنہ ہونےپرڈال رہاتھاآج وہ اس بیان کیوجہ سےبڑھکیں ماررہاہے۔پاکستان کی فتح کومتنازعہ کرنےکی کوشش کرنیوالےملک کےوفادارنہیں"
Shaiq Sattar,"@ShkhRasheed
 فوج کا مالشی نہ بن۔"
چوہدری علی ر ضا جٹ (PML-N ),پاک فوج ہمارے سر کی تاج ہے شہیدوں کو سلام  لیکن جو اپنے خلف سے کھلواڑ کرے اور سیاست کرے شہیدوں کے لہو کا سودا کرے آئین کی پامال کرے ان پر لعنت
Mohammad Ashfaq,اس میں کونسی غلط بات کی ہے میں نے، فوج کے خلاف،کیا نواز شریف نے کیانی کے فون پر احتجاج ختم نہی کیا تھا، کیا اس وقت نواز شریف کیانی کے شانوں پر ہاتھ رکھ کر نہی آیا تھا،جب کہ زرداری نہی چاہتا تھا افتخار کو بنانا،بھائ صاحب ملک میں فوج کا کردارہوتا ہے مگر اپنے خلاف ہوتو باغی بن جاو
Mahad,"Quote Tweet
Raza Butt
@SocialDigitally
 · Oct 30
اینکر: آپ کیوں مہنگائی بیروزگاری معیشت پر بات کیوں نہیں کرتے صرف فوج کو رو رہے ہیں
طلال: میاں نواز شریف کی تمام تقاریر میں پچاس فیصد سے زیادہ وقت معیشت بیروزگاری اور مہنگائی پر باتیں ہیں
حقیقت جان کر جیو"
باغی کشمیری,"Quote Tweet
ЅнσαιвМυнαммα∂. . شعیب محمد
@_ShoaibMuhammad
 · Oct 31
ایسے محب وطنوں کے قربان جاؤں جن کی حب الوطنی رات کے اندھیرے میں صرف بینرز لگانے کے لئیے جاگتی ہے۔"
yaryyal,"پاکستان میں ایسا شخص بہی ہےجو دنیا میں بھارتی بیانیہ پیش کرتاہےفوج پر  قاعدہ،سکٹیرین دہشتگرد اور جہادی تنظیموں کو پالنےکا الزام لگاتاہے
ایجنسیوں پر عوام کو قتل اور امریکہ کے ہاتھوں بیچنےکےثبوت دیتا
عوام اور فوج میں نفرت خون خرابہ اور جرنیلوں کو پیشاب نکلنےوالےبزدل بےغیرت کہتاہے"
Simm,"Quote Tweet
Mohammad Zubair
@Real_MZubair
 · Oct 31
This is simply pathetic. Unacceptable behaviour on the part of pti twitter.com/saifullahawan4…"
پاکستان ذندہ باد۔ پاک فوج ذندہ باد,اللہ تعالی آپ کے والد صاحب کو صحت دے۔ اآمین
AQ Awan,فوج ہماری ھے کسی ایک جنرل کی غلام نہیں
Qasim Mughal,"The following media includes potentially sensitive content. Change settings
View"
Usman Saeed Basra,"Quote Tweet
Khawaja Saad Rafique
@KhSaad_Rafique
 · Oct 31
محترم مولانا فضل الرحمٰن اور برادرم اسعد الرحمان کی  برادرم ایاز صادق کے گھر آمد 
 اظہار ِ یکجہتی اور سیاسی امور پر مشاورت 

admin"
Nadeem Ahmad,سردار ایاز نے فوج کے بارے میں تو کوئی بات نہیں کی پھر یہ کیوں
azran,"فوج کے غصے کو چھوڑئیے۔    پہلے یہ بتائیے کہ ان کو ڈھیل کس نے دلوائی 
ان زبان درازوں ملک دشمن اغیار کے ھاتھوں بکنے والوں کو آپ نے یعنی افواج نے کیوں جانے دیا۔  میمو گیٹ ڈان لیکس پہ کیوں نا گرفت کی۔      "
Anees Ahmad,"کھوتی کے آوارہ بچے مہاتما نیازی ود آؤٹ اپر چیمبر پیر آف آل چوتیا کو بھی ملک دشمن غدارِ وطن کے شعبے میں گرفتار کیا جایے جسکی سابقہ ساری زندگی پاک فوج کو ڈائریکٹ گالیاں نکالے گزری جسکے ویڈیوز بیان آج بھی موجود ہیں.
لعنتی کردارو اپنی منجی تھلے سوٹا پھیرو..."
"Anser
پاک فوج زندہ باد","Quote Tweet
Anser
پاک فوج زندہ باد
@lppadstar_anser
 · Oct 31
03008565731
This is cell no of Ayaz Sadiq.
Plz circulate to all possible groups to express ur gratitude for his services to the state and the nation "
MianQaiser,اس بیان کی اب کوئی ویلیو نہیں انڈین چینل پہ اگلے کہہ رہے پندرہ دن کے اندر بلوچستان میں پاک فوج کا خون بہائے گے روک سکو تو روک لو
yaryyal,اسکا مطلب جس فوج کے بارے میان نیازی کچھ کیا وہ کسی اور ملک کی فوج تہی اور جس کے بارے میں گنجے نے کہا وہ کسی اور ملک کی فوج ہے ۔۔۔ یوتھیے اور کھوتے میں کوئ فرق۔۔۔۔۔۔۔۔
Raja Asim,"Quote Tweet
Ali Malik Advocate
@alijavedadv
 · Oct 31
فواد چودھری صاحب اپنی زبان کا تالہ بند کرے اور کان کھول کر سُنے کہ اپکی بیوقوفی کیوجہ سے شاہ محمود قریشی کی ٹانگیں پھر کانپنا شروع ہوجائے گی۔۔
0:43
1.5K views"
Jawad Haider,حیران ہوں کہ 16 دسمبر 1971 کو رمنا ریس کورس گراونڈ ڈھاکہ میں بھارتی فوج کے سامنے ہتھیار ڈالنے والے کسی کو غدار کیسے کہہ سکتے ہیں؟؟؟
"Raja Javed, Elect Eng. (Pakistan Civil Society)",پاک فوج کے شہدہ اور لٹیرے غدار  جرنیل جنہوں نے آئین توڑا کبھی بھی ایک جیسے نہیں ہو سکتے
Sajjad Ali,"جب ٹانگیں سلامت ہوں تو 27 فروری پر فخر کیا جاتاھے اور جب کانپ رہی ہوں تو امریکی ایئر پورٹ پر شلوار اتاری جاتی ہے، بے شرموں
 
میری فوج میرا فخر"
muhammad akram,انشاءاللہ جوتوں سے استقبال بھی ہوا کرے گا ۔ ملک دشمنوں پر لعنت ۔ پاکستان فوج اور آئی ایس آئی  کی کارکردگی روس ۔ امریکہ سے پوچھ ۔ انڈیا ہمارے لیول ہے ہی نہیں
Malik Arshad Awan,پاکستانی قوم اور پاک فوج کا حوصلہ بلند رکھنے کے لیے ایاز صادق کو گرفتار کر کے چھترول کرنی چاھے۔  پر مجھے لگتا ھے۔ ریاست دھنیا پی کر سوئی ھوئی ھے۔
Erum Jaffri,یہ بینرز لگے رہنے چاہیں ۔ تاکہ کوئی بھی ہماری پاک فوج کے بارے میں بات کرنے سے پہلے ہزار بار سوچے ۔کہ عوام پاک فوج کے ساتھ کھڑی ہے۔
"Raja Javed, Elect Eng. (Pakistan Civil Society)",پاک فوج کو چاہیے کہ لٹیرے جرنیلوں کے خلاف ایکشن لے انہوں نے پاک فوج کو نہ صرف پاکستان میں بلکہ پوری دنیا میں بدنام کر رکھا ہے
Maryum Nawaz Bhuto,سارا دن فوج پر بھونکنے کے بعد رات کو ایک فوجی کے نیچے لیٹ جاتی ہے گشتی عورت
Qamar Rajpoot Dana,"فوج ہے تو پاکستان ہے
یہ ہے پاکستانی تجزیہ کاروں کی اکثریت کا اجتمائی شعور؟ ایسی اشرافیہ کے کردار پر صرف ماتم ہی کیا جا سکتا ہے۔ جب کے حقیقت یہ ہے کہ فوج کے خوف سے کانپتی ساری ٹانگیں سرحدوں کے اندر ہی پائی جاتی ہیں۔ سرحد پار سے تو اس عظیم فوج کے حصہ میں صرف چھترول ہی آئی ہے"
Riaz Hussain Awan,"ایک طرف سے ملک کا ستیاناس سیاستدان کرتے ہیں، دوسری طرف  فوج سیاستدانوں سے ڈیل کر لیتی ہے
-
جذبات محب وطن پاکستانیوں کے مجروح ہوتے ہیں۔"
Maryum Nawaz Bhuto,دن بھر فوج پر بھونکتی ہے اور رات کو ایک فوجی کے نیچے لیٹ جاتی ہے
غفارخان خٹک پاک فوج کا سپاہی کپتان کا کھلاڑی,"پوری قوم کو پھٹواری نہ سمجھو ڈرو اس دن سے جب تم نمک حراموں کا گھر سے نکلنا مشکل ہوجائے گا 
پھر انہی ہی اداروں سے اپنے زندگی کی بیھک مانتے پھیرو گے
#ایاز_صاق_انڈیا_کا_کتا"
Arshad Sulaman Butt,"Quote Tweet
Isha khan
@IshaNaumanKhan
 · Oct 31
سب سے اہم سوال یہ ہے کہ اس پائلٹ کو جانتی ہیں؟جون 99 میں اس کو کارگل کے بعد واپس کیا گیا تھا کیا اس وقت بھی ماتھے پر پسینہ تھا یا نواز شریف نے دوستی میں تحفہ دیا تھا؟ PTI کے نام پر اکاوئنٹ بنا کر فالوورز لو اور پھر pti پر بھونکنا شروع کر دو
#لعنتی_پٹوارن  twitter.com/immorternal1/s…"
Erum Jaffri,"بالکل تم لوگ جو عام عوام کو فوج کے خلاف کرنے کا چورن بیچنے کی کوشش کر رہے تھے۔ وہ سارا چورن عوام نے الٹا تم لوگوں کے منہ میں ٹھوس دیا۔
ہماری پاک فوج ہمارا غرور ہماری شان ہے ۔
یہ پوسٹر دیکھ کر تمھیں ضرور اندازہ ہو گیا ہو گا۔"
رمیز بلوچ,"جب سے کیبل انٹرنیٹ آیا، مطالعہ پاکستان پر لوگوں کا ایمان جاتا رہا
فوج دوسروں کے عیب کیش کراتی رہی اور پھر لوگوں نے اسے ننگا کر دیا
بہتر ھے کہ سب اپنا اپنا محکمہ دیکھیں تاکہ عزت برقرار رہے
یہی حالات رہے تو آپ دیکھیں کہ گلی سے گزرتے فوج پر لوگ جوتے پھینکیں گے"
Zalman,بس یہ ھی کر سکتے ہیں۔ دو دن ہو گئے ہیں ابھی تک فوج نے سبق نہیں سکھایا۔
Riaz Hussain Awan,"جب ٹانگیں سلامت ہوں تو 27 فروری پر فخر کیا جاتاھےاور جب کانپ رہی ہوں تو 10سال کا معاہدہ کرکےجدہ بھاگا جاتاھے میری فوج میرا فخر
@pmln_org
 @pmln
 @TahirMughalPml1
 @na129_pmln
 @AyazSadiq122"
Naveed Rana,"Quote Tweet
Imran Khan
@ImranKhanPTI
 · Oct 16
میری دعائیں اور تمام تر ہمدردیاں کل دہشتگردی کی بزدلانہ کارروائیوں میں جامِ شہادت نوش کرنے والے 6 فوجی جوانوں سمیت 20 سیکیورٹی اہلکاروں کیساتھ ہیں۔ پوری قوم اپنی افواج کی پشت پر کھڑی ہے جو پاکستان کے دفاع اور اسکی سلامتی کیلئے اپنی جانوں کے نذرانے پیش کررہی ہیں۔"
Abeera,اسی سیاسی دلال نے حافظ حسین احمد سے بیان دلوایا ہے تاکہ وقت پڑنے ہر فوج کی گود میں بیٹھا جا سکے ۔ یہ وہ گندی مچھلی ہے جو اقتدار کے پانی کے بنا زندہ نہیں رہ سکتی 
Rana Waqas Ahmed,تم نے کبھی پاک فوج کو سپورٹ کیا ہے۔
Musa khan,"اگر نواز شریف فوج کے خلاف اس طرع نہ بولتا تو جب بھی الیکشن ھوتے کم از کم پنجاب سے تو PTI کا صفایا ھو جانا تھا
لیکن قدرت چونکہ عمران پہ مہربان ھے۔حکومت کی کارکردگی 0 ھونے کے باوجود اوپر والا اسکی غیبی مدد کر دیتا ھے.
اب بھی نواز شریف کے فوج پہ حملے کا عمران کو بہت فائدہ ھوا ھے"
arshad munir khan,آپ کس قسم کے لوگ ہیں موازنہ ہی غلط کر رہے ہیں پچھلے 10-12 سال سے فوج کوشش کر رہی ہے کہ وہ سیاسی مداخلت نہ کرے مگر سیاست دان انہیں سیاست میں گھسیٹنے کی کوشش میں لگے رہتے ہیں اور فوج ان کی بات نہی مانتی تو اس پہ ایسا وار کرتے ہیں کہ جس سے دشمن کے سینے ٹھنڈے ہوں. حد ہوتی ہے بغض کی
Hamza Naeem Khan,"From 
PTI"
Shabbir Ahmed.pmln.,کیسی کمال کی بات ہے پھر بھی فوج غیر جانبدار ہے
Jannat,"پاک فوج نے بیک وقت سرحد کے دونوں اطراف کے کتّوں کی دم پہ پاؤں رکھا ہوا ہے
اسلیۓ مشترکہ بھونکنا سنائی دے رہا ہے"
Rana Sarwar,کل عمران نیازی نے فوج کے خلاف کیا کیا کہتا رہا شیخ رشید نے کیاکیا ستو  عدلیہ کے خلاف کیا کہتا رہا یہ بھی غردار ھے
ارطغرل,"2:15
695 views
From 
zaheer attari"
Sabir Jaan,فوج کالونڈا آگیا اس کا دفاع کرنے کے لئے
Mohammad ALAM,ان  لوگوں کو  حکومت  اور  فوج  نے کھلی چھٹی ہی صرف اس لیے دی تھی  تاکہ یہ پوری  طرح عوام کےسامنے  Expose  ہو جاٸیں  ۔
The_Renegade,"تم ملک دشمن عناصر کا کام ہی پاک فوج پر الزام لگانا ہے پشتونوں کو تم لوگ خود مار کر الزام فوج پر لگا دیتے ہو تاکہ پشتون پاک فوج کو چھوڑ کر PTM کا ساتھ دیں
لیکن پشتون جانتے ہیں کہ پاک فوج ہی ہے جو ہماری محافظ ہے اگر پاک فوج نہ ہوتی تو آج ہم لا وارثوں کی طرح زندگی گزار رہے ہوتے"
PAKISTANI 'sپاک فوج زندہ باد۔۔۔,تو پھر کب کھانے کے لیے آوں ؟
#Politics.pk,"1:53
3 views"
Mr Soldier,"Quote Tweet
Pervaiz Rashid
@SenPervaizRd
 · Oct 25
پاکستان مسلم لیگ (ن) کی سوشل میڈیا ٹیم کو شاباش اور سلام ،                  جنہوں نے ان تمام حربوں کو ناکام کر دیا، جو نواز شریف کی آواز کو بند کرنے اور انکی تقریر کو روکنے کے لۓ اختیار کیے گے ۔ انٹر نیٹ بند، سٹ لائٹ جام نواز شریف کی تقریر پھر بھی ہو گئ۔"
Dr Muneeba Khan,"Quote Tweet
Crazy pathan
@CrazyPhatan
 · Oct 30
پشتون لاوارث قوم ہے۔ نہ اس کے ظلم پر پوچھنے والا لیڈر ہے۔  نہ کوئی اور  بس ظلم ہے سہتے رہے ۔ کشمیر اور فلسطین پر منافق پنجابی میڈیاں تو زمین و اسمان ایک کردیتے ہے۔ لیکن انکی اپنی فوج روز ایک ہی پاکستان میں پشتونوں کا ناحق حون بہاتا ہے کوئی پوچھنے والا نہں https://urdunews.com/node/514336"
"Raja Javed, Elect Eng. (Pakistan Civil Society)","یہ جرنیل پاک فوج کے کم اور ٹائیگر فورس کے جرنیل زیادہ ہیں 
پاک فوج کو ٹائیگر فورس کے جرنیلوں کے خلاف ایکشن لینا چاہیے اس سے پہلے کہ عوام خود پنڈی فیکٹری پر ہلّہ بو ل دے"
Mr Soldier,"Quote Tweet
Nawaz Sharif
@NawazSharifMNS
 · Sep 19
ووٹ کو عزت دو 
 
NS"
غداروں کو لٹکاؤ,"Quote Tweet
Nasim Zehra
@NasimZehra
 · Oct 31
#MaskIsTheVaccinne
ماسک ہی ویکسین ہے

#NotWithoutMasks 
ماسکُ کے بغیر نہیں

RetweetPakistan
ریٹویٹ پاکستان"
Mr Soldier,"Quote Tweet
میمونہ
مشتاق
یوتھیا کلر
@MemonaMushtaq
 · Oct 30
پاکستانی قوم بھی اپنے ہیروز کی قدر نہیں کرتی اب دیکھو نہ میمونہ نے 790 بندوں کو فالو کیا اور میمونہ کو صرف 117 نے کیا یہ کھلا تضاد نہیں"
Dr. Shahbaz Gill Updates,"The following media includes potentially sensitive content. Change settings
View"
فاروق خان کھوسہ,"0:11
32 views"
Mr Soldier,"Quote Tweet
Hina Parvez Butt
@hinaparvezbutt
 · Oct 30
جس طرح پاکستان کی تعمیر و ترقی کے لیئے موٹر ویز اور سی پیک جیسے منصوبے نوازشریف کے تحفے ہیں ۔
اسی طرح جہموریت کے استحکام کے لیئے نوازشریف کی طرف سے پاکستانی سیاست میں مریم نوازشریف ایک انمول تحفہ ہیں۔"
sajid malik jui,"Quote Tweet
Kamran Khan
@AajKamranKhan
 · Oct 30
فوجی لیڈرشپ پرعمران خان حکومت کا تختہ الٹنے میں اپوزیشن ساتھ دینے کے لئے فوج مخالف narrative سے دباؤ ڈالنا آگ سے کھیلنا ہے یہ آگ پاکستان مارکہ جمہوریت کو پھر ابدی نیند سلا دے گی! کسی کے ہاتھ کچھ نہیں آئے گا!  بہتر ہے نواز بلاول مریم فوج مخالف بیانئیے کو ہی فوری گہری نیند سلادیں"
Shah meer Ali,"Quote Tweet
Ali Wazir
@Aliwazirna50
 · Oct 30
ہم پہلے بتا چکے ہیں ہم نے پھیلنا ہے اور تم نے سکڑنا ہے. تمہارا راستہ تشدد ہے ہم عدمِ تشدد کے پیروکار ہیں. ہم محبت کا پیغام لے کے نکلے ہیں تم نفرت اور انتشار کی سوچ پہ ڈٹے ہو
#StopStateTerrorism"
سید عالیشان خان,"Quote Tweet
ڈاکٹر نوشین خان
@PMLN_MYLove
 · Oct 30
نواز شریف،ایاز صادق PDM رہنماؤں اور فواد چوہدری کے بیانات چیخ چیخ کر کہہ رہے ہیں آپ کو بیرکس تک محدود ہونا ہوگا جتنا جلدی کریں اتنا بہتر ہوگا، ہاں جاتے جاتے پیزے کی رسیدیں دینا نہ بھولئے گا.."
Muhammad Zahid Rafiq,"Quote Tweet
Khawar Ghumman
@Ghummans
 · Oct 31
شہزاد چوہدری صاحب ایک انتہائی قابل احترام شخصیت ہیں اور وہ بلکل ٹھیک فرما رہے ہیں۔ نون لیگ جتنی بلیاں تھیلے سے نکالنا چاہتی ہے ایک ہی دفعہ نکال لے۔ ہونے دیں جو کچھ ہو تا ہے"
jasim farooq,قاضی صاحب یہی رويہ درست ہے. فوج کا کام کورونا کو روکنا اور نالوں صفائی نہيں. عدالتی نظام درست کرنے کی درست ہے. فوج کا کم سياست نہيں.
#Moji LAHORI |,اگر کامران خان کے مطابق فوج اتنی ب وقوف ہے کہ ابھی بھی اپنی سلیکٹڈ حکومت کا تختہ پلٹے گی تو میری آرمی چیف سے درخواست ہے کامران خان سے اس کی وضاحت طلب کریں۔کہ پاک افواج پ جھوٹے الزام لگانے کی کیا وجہ ہے ؟
Shakir khan,"Quote Tweet
Maria
@Maria_Noor_531
 · Oct 31
جن کی ٹانگیں کانپتی ہوں وہ جہاز نہیں گراتے بلکہ بلکہ بیماری کا بہانہ بنا کر
بیٹی کو گِروی رکھ کر لندن بھاگ جاتے ہیں"
Shamsheer Ahmed,فوج کو فخر ھے مگر کانتی ٹانگیں عمرانی حکومت کی
Pakistan Perspective,"Quote Tweet
ٱسامہ جدون
@Us_AMa_
 · Oct 23
The army chief said that India by illegally abrogating the special status of illegally occupied Jammu and Kashmir had once again threatened the peace of the region.

#PakArmyPakStrength"
Raja Imran QayyumJanjua,"Quote Tweet
Tallat Abbasi
@TallatAbbasi5
 · Oct 31
وَتُعِزُّ مَن تَشَآءُ وَتُذِلُّ مَن تَشَآءُ ۖ بِيَدِكَ ٱلْخَيْرُ ۖ إِنَّكَ عَلَىٰ كُلِّ شَىْءٍۢ قَدِير۔ 

وہ جسے چاہے عزت دے اور جسے چاہے زلت 
تُم لوگوں نے افواج کی تزلیل کی کوشش کی لیکن خود زلیل اور رسوا ہو رہے ہو 

غدار ہے غدار ہے ایاز صادق غدار ہے ۔"
افضال احمد,"Quote Tweet
Mubashir Zaidi
@Xadeejournalist
 · Oct 31
انداز وہی تصویر نئی"
MIQ,"Quote Tweet
watchm
@b_watchm
 · Oct 31
Replying to @AbuZarrarPDF and @miqazi
Pakistan bachanay nikalain tou institutions ko unki  rightful respect dain.

ye haram khor, Pakistan aor Pakistan k logo ghulam bnany nikaltay hain.

ALLAH karay maray, jahanum m jaye aor wahan e rahay"
afzal_memon,ایاز صادق نے فوج کے لئے کچھ نہیں کہا اس نے شاھ محمود قریشی کے لئے کہا چبکہ فواد چودھری نے سیدھا الزام پاک فوج اور آء ایس آء پہ لگایا کہ پلوامہ حملاپاکستان نے کروایا تھا اس کے لئے کوئی ایکشن نہیں ہوگا کیوں کہ یہ سب لاڈلے ہیں
Nasir Khan,بھونکنے والے کتے ایاز صادق نے تو فوج کا زکر ہی نہیں کیا اس نے تو شاہ محمود قریشی کی بات کی ہے
Hasan Tayeb Zaib,"اج احسن اقبال فوج کے اٹھاتا رہا
اور ابھی دو دو جلسے ہوے ہیں PDMکے اور میاں کے بیانیے کو لعنت پھیرنا شروع ہوگیا روکو تو سہی پٹواریوں اج فضلو گروپ کی طرف سےاستین کا سانپ بولا گیا
کل گلی کا کتا کہلاے گا۔۔۔۔۔۔
وہ بھی # PDM میں  "
"Physical Distancing
Pakistan Zindabad",حیرت ہے کہ انکے ضمیر اتنے مردہ ہوگئے ہیں کہ انکو فوج کے بہادر بیٹوں کی شہادت تک انکی پلکیں نم نہیں کرتی
Muddasser Habib Khokhar,"Quote Tweet
ЅнσαιвМυнαммα∂. . شعیب محمد
@_ShoaibMuhammad
 · Oct 31
بڑے چرچے ہیں بھئی فواد چوہدری(@fawadchaudhry ) تیرے بیان کے جو تم نے پلوامہ اٹیک پر دیا تھا پارلیمنٹ میں دیکھو کتنی عزت افزائی کروا رہے ہو تم پاکستان کی.   
ادھر تو کسی محب وطن کی غیرت نہیں جاگے گی غداری کے بینرز لگوانے کے لئیے  اور نہ ہی پریس کانفرنس کرنے آۓ گا کوئی twitter.com/ani/status/132…"
Mahmood Isa,پھر تو فوج کو اپنے اپ کو سیاست سے دور رہنے کا مصمم فیصلہ کرنا چاہیے اگر سیاسی لیڈروں کے فوج کے بارے میں اعتراضات ریکارڈ پر موجود ھے تو پھر عمران خان پی ڈی ایم کا چودہ ممبر بن گیا
Shehzad Ul Haq,نواز شریف کا فوج سے سب سے بڑا گلہ یہ تھا ۔۔۔۔ شکر ہے اس کے اپنے ٹاوٹ نے ثابت کر دیا کہ فوج ٹھیک تھی۔۔۔۔!!!
Dr Muhammad Ali Malik,ھماری بدنصیبی کہ عوام کی طرف سے تمام تر احترام کے باوجود فوج ھمیشہ ایک سیاسی جماعت کی فوج ھونے پر اصرار کرتی ھے۔
Soodi Mian,شکر ہے کہ فوج ۲۲ کروڑ عوام کے ساتھ کھڑی ہے اور سلیکٹیڈ کا ایک پیج پہ اور پیچھے کھڑی ہے کی گردان ختم اب عملی طور پر دیکھنا ہے کہ فوج قوم کے لئے کرتی کیا ہے اپنے کئے کی تصیح کرتی ہے یا اسی اعناء کا مظاہرہ جس کی وجہ سے ملک دیوالیہ اور ان کی ساخت مجروح ہوئی موج ہے دریا میں بیرون دریا
Zohaib Noor,"شاباش لاہوریوں ، لاہوریوں نے ایاز صادق کو اس کی اوقات یاد دلا دی NA-129 والوں نے انکو ننگا کر دیا عوام کے سامنے۔۔۔۔
پاک فوج زندہ باد"
Malik W. M. Aziz,آپ نے بجا فرمایا ہے کہ شاہ محمود قریشی کو جواب دینا چاہئے تھا اور ایاز صادق صاحب نے اپنا بیان بھی انہیں کےلیےمنسوب کیا تھا پھر پارلیمنٹ میں بیان دیا گیا تھا پارلیمنٹ میں ہونےوالی کاروائی چیلنج نہیں ہوتی اور فوج کو تو سرےسےہی پریس کانفرنس کرنےکی ضرورت نہیں تهی
𝐒𝐚𝐫𝐚𝐧𝐠,بہرحال مجھی یاد ہے کارگل والا واقعہ مشرف کا غلط فیصلہ تھا کر تو بیٹھی تھی پھر اس کو سمبھالنا بڑا مشقل تھا خود ھی فوج نے نواز شریف کو امریکہ بھیجا تاکے جان چھوٹی نھیں تو جنگ لگ جاتے اور جنگ سے ہماری پھٹٹی ہے کیوں کہ ملک کی معیشت جنگ کے قابل ہے ھی نھیں
